item_id,local_language_id,name
1375,6,★Eri874
1375,7,★Eri874
1375,8,★Eri874
1375,9,★Eri874
1375,11,★Eri874
1375,12,★Eri874
1376,1,★Eri1298
1376,3,★Eri1298
1376,4,★Eri1298
1376,5,★Eri1298
1376,6,★Eri1298
1376,7,★Eri1298
1376,8,★Eri1298
1376,9,★Eri1298
1376,11,★Eri1298
1376,12,★Eri1298
1377,1,★Eri1325
1377,3,★Eri1325
1377,4,★Eri1325
1377,5,★Eri1325
1377,6,★Eri1325
1377,7,★Eri1325
1377,8,★Eri1325
1377,9,★Eri1325
1377,11,★Eri1325
1377,12,★Eri1325
1378,1,★Eri984
1378,3,★Eri984
1378,4,★Eri984
1378,5,★Eri984
1378,6,★Eri984
1378,7,★Eri984
1378,8,★Eri984
1378,9,★Eri984
1378,11,★Eri984
1378,12,★Eri984
1379,1,★Eri1464
1379,3,★Eri1464
1379,4,★Eri1464
1379,5,★Eri1464
1379,6,★Eri1464
1379,7,★Eri1464
1379,8,★Eri1464
1379,9,★Eri1464
1379,11,★Eri1464
1379,12,★Eri1464
1380,1,★Eri1393
1380,3,★Eri1393
1380,4,★Eri1393
1380,5,★Eri1393
1380,6,★Eri1393
1380,7,★Eri1393
1380,8,★Eri1393
1380,9,★Eri1393
1380,11,★Eri1393
1380,12,★Eri1393
1381,1,★Eri850
1381,3,★Eri850
1381,4,★Eri850
1381,5,★Eri850
1381,6,★Eri850
1381,7,★Eri850
1381,8,★Eri850
1381,9,★Eri850
1381,11,★Eri850
1381,12,★Eri850
1382,1,★Tau1409
1382,3,★Tau1409
1382,4,★Tau1409
1382,5,★Tau1409
1382,6,★Tau1409
1382,7,★Tau1409
1382,8,★Tau1409
1382,9,★Tau1409
1382,11,★Tau1409
1382,12,★Tau1409
1383,1,★Tau1457
1383,3,★Tau1457
1383,4,★Tau1457
1383,5,★Tau1457
1383,6,★Tau1457
1383,7,★Tau1457
1383,8,★Tau1457
1383,9,★Tau1457
1383,11,★Tau1457
1383,12,★Tau1457
1384,1,★Tau1165
1384,3,★Tau1165
1384,4,★Tau1165
1384,5,★Tau1165
1384,6,★Tau1165
1384,7,★Tau1165
1384,8,★Tau1165
1384,9,★Tau1165
1384,11,★Tau1165
1384,12,★Tau1165
1385,1,★Tau1791
1385,3,★Tau1791
1385,4,★Tau1791
1385,5,★Tau1791
1385,6,★Tau1791
1385,7,★Tau1791
1385,8,★Tau1791
1385,9,★Tau1791
1385,11,★Tau1791
1385,12,★Tau1791
1386,1,★Tau1910
1386,3,★Tau1910
1386,4,★Tau1910
1386,5,★Tau1910
1386,6,★Tau1910
1386,7,★Tau1910
1386,8,★Tau1910
1386,9,★Tau1910
1386,11,★Tau1910
1386,12,★Tau1910
1387,1,★Tau1346
1387,3,★Tau1346
1387,4,★Tau1346
1387,5,★Tau1346
1387,6,★Tau1346
1387,7,★Tau1346
1387,8,★Tau1346
1387,9,★Tau1346
1387,11,★Tau1346
1387,12,★Tau1346
1388,1,★Tau1373
1388,3,★Tau1373
1388,4,★Tau1373
1388,5,★Tau1373
1388,6,★Tau1373
1388,7,★Tau1373
1388,8,★Tau1373
1388,9,★Tau1373
1388,11,★Tau1373
1388,12,★Tau1373
1389,1,★Tau1412
1389,3,★Tau1412
1389,4,★Tau1412
1389,5,★Tau1412
1389,6,★Tau1412
1389,7,★Tau1412
1389,8,★Tau1412
1389,9,★Tau1412
1389,11,★Tau1412
1389,12,★Tau1412
1390,1,★CMa2491
1390,3,★CMa2491
1390,4,★CMa2491
1390,5,★CMa2491
1390,6,★CMa2491
1390,7,★CMa2491
1390,8,★CMa2491
1390,9,★CMa2491
1390,11,★CMa2491
1390,12,★CMa2491
1391,1,★CMa2693
1391,3,★CMa2693
1391,4,★CMa2693
1391,5,★CMa2693
1391,6,★CMa2693
1391,7,★CMa2693
1391,8,★CMa2693
1391,9,★CMa2693
1391,11,★CMa2693
1391,12,★CMa2693
1392,1,★CMa2294
1392,3,★CMa2294
1392,4,★CMa2294
1392,5,★CMa2294
1392,6,★CMa2294
1392,7,★CMa2294
1392,8,★CMa2294
1392,9,★CMa2294
1392,11,★CMa2294
1392,12,★CMa2294
1393,1,★CMa2827
1393,3,★CMa2827
1393,4,★CMa2827
1393,5,★CMa2827
1393,6,★CMa2827
1393,7,★CMa2827
1393,8,★CMa2827
1393,9,★CMa2827
1393,11,★CMa2827
1393,12,★CMa2827
1394,1,★CMa2282
1394,3,★CMa2282
1394,4,★CMa2282
1394,5,★CMa2282
1394,6,★CMa2282
1394,7,★CMa2282
1394,8,★CMa2282
1394,9,★CMa2282
1394,11,★CMa2282
1394,12,★CMa2282
1395,1,★CMa2618
1395,3,★CMa2618
1395,4,★CMa2618
1395,5,★CMa2618
1395,6,★CMa2618
1395,7,★CMa2618
1395,8,★CMa2618
1395,9,★CMa2618
1395,11,★CMa2618
1395,12,★CMa2618
1396,1,★CMa2657
1396,3,★CMa2657
1396,4,★CMa2657
1396,5,★CMa2657
1396,6,★CMa2657
1396,7,★CMa2657
1396,8,★CMa2657
1396,9,★CMa2657
1396,11,★CMa2657
1396,12,★CMa2657
1397,1,★CMa2646
1397,3,★CMa2646
1397,4,★CMa2646
1397,5,★CMa2646
1397,6,★CMa2646
1397,7,★CMa2646
1397,8,★CMa2646
1397,9,★CMa2646
1397,11,★CMa2646
1397,12,★CMa2646
1398,1,★UMa4905
1398,3,★UMa4905
1398,4,★UMa4905
1398,5,★UMa4905
1398,6,★UMa4905
1398,7,★UMa4905
1398,8,★UMa4905
1398,9,★UMa4905
1398,11,★UMa4905
1398,12,★UMa4905
1399,1,★UMa4301
1399,3,★UMa4301
1399,4,★UMa4301
1399,5,★UMa4301
1399,6,★UMa4301
1399,7,★UMa4301
1399,8,★UMa4301
1399,9,★UMa4301
1399,11,★UMa4301
1399,12,★UMa4301
1400,1,★UMa5191
1400,3,★UMa5191
1400,4,★UMa5191
1400,5,★UMa5191
1400,6,★UMa5191
1400,7,★UMa5191
1400,8,★UMa5191
1400,9,★UMa5191
1400,11,★UMa5191
1400,12,★UMa5191
1401,1,★UMa5054
1401,3,★UMa5054
1401,4,★UMa5054
1401,5,★UMa5054
1401,6,★UMa5054
1401,7,★UMa5054
1401,8,★UMa5054
1401,9,★UMa5054
1401,11,★UMa5054
1401,12,★UMa5054
1402,1,★UMa4295
1402,3,★UMa4295
1402,4,★UMa4295
1402,5,★UMa4295
1402,6,★UMa4295
1402,7,★UMa4295
1402,8,★UMa4295
1402,9,★UMa4295
1402,11,★UMa4295
1402,12,★UMa4295
1403,1,★UMa4660
1403,3,★UMa4660
1403,4,★UMa4660
1403,5,★UMa4660
1403,6,★UMa4660
1403,7,★UMa4660
1403,8,★UMa4660
1403,9,★UMa4660
1403,11,★UMa4660
1403,12,★UMa4660
1404,1,★UMa4554
1404,3,★UMa4554
1404,4,★UMa4554
1404,5,★UMa4554
1404,6,★UMa4554
1404,7,★UMa4554
1404,8,★UMa4554
1404,9,★UMa4554
1404,11,★UMa4554
1404,12,★UMa4554
1405,1,★UMa4069
1405,3,★UMa4069
1405,4,★UMa4069
1405,5,★UMa4069
1405,6,★UMa4069
1405,7,★UMa4069
1405,8,★UMa4069
1405,9,★UMa4069
1405,11,★UMa4069
1405,12,★UMa4069
1406,1,★UMa3569
1406,3,★UMa3569
1406,4,★UMa3569
1406,5,★UMa3569
1406,6,★UMa3569
1406,7,★UMa3569
1406,8,★UMa3569
1406,9,★UMa3569
1406,11,★UMa3569
1406,12,★UMa3569
1407,1,★UMa3323
1407,3,★UMa3323
1407,4,★UMa3323
1407,5,★UMa3323
1407,6,★UMa3323
1407,7,★UMa3323
1407,8,★UMa3323
1407,9,★UMa3323
1407,11,★UMa3323
1407,12,★UMa3323
1408,1,★UMa4033
1408,3,★UMa4033
1408,4,★UMa4033
1408,5,★UMa4033
1408,6,★UMa4033
1408,7,★UMa4033
1408,8,★UMa4033
1408,9,★UMa4033
1408,11,★UMa4033
1408,12,★UMa4033
1409,1,★UMa4377
1409,3,★UMa4377
1409,4,★UMa4377
1409,5,★UMa4377
1409,6,★UMa4377
1409,7,★UMa4377
1409,8,★UMa4377
1409,9,★UMa4377
1409,11,★UMa4377
1409,12,★UMa4377
1410,1,★UMa4375
1410,3,★UMa4375
1410,4,★UMa4375
1410,5,★UMa4375
1410,6,★UMa4375
1410,7,★UMa4375
1410,8,★UMa4375
1410,9,★UMa4375
1410,11,★UMa4375
1410,12,★UMa4375
1411,1,★UMa4518
1411,3,★UMa4518
1411,4,★UMa4518
1411,5,★UMa4518
1411,6,★UMa4518
1411,7,★UMa4518
1411,8,★UMa4518
1411,9,★UMa4518
1411,11,★UMa4518
1411,12,★UMa4518
1412,1,★UMa3594
1412,3,★UMa3594
1412,4,★UMa3594
1412,5,★UMa3594
1412,6,★UMa3594
1412,7,★UMa3594
1412,8,★UMa3594
1412,9,★UMa3594
1412,11,★UMa3594
1412,12,★UMa3594
1413,1,★Vir5056
1413,3,★Vir5056
1413,4,★Vir5056
1413,5,★Vir5056
1413,6,★Vir5056
1413,7,★Vir5056
1413,8,★Vir5056
1413,9,★Vir5056
1413,11,★Vir5056
1413,12,★Vir5056
1414,1,★Vir4825
1414,3,★Vir4825
1414,4,★Vir4825
1414,5,★Vir4825
1414,6,★Vir4825
1414,7,★Vir4825
1414,8,★Vir4825
1414,9,★Vir4825
1414,11,★Vir4825
1414,12,★Vir4825
1415,1,★Vir4932
1415,3,★Vir4932
1415,4,★Vir4932
1415,5,★Vir4932
1415,6,★Vir4932
1415,7,★Vir4932
1415,8,★Vir4932
1415,9,★Vir4932
1415,11,★Vir4932
1415,12,★Vir4932
1416,1,★Vir4540
1416,3,★Vir4540
1416,4,★Vir4540
1416,5,★Vir4540
1416,6,★Vir4540
1416,7,★Vir4540
1416,8,★Vir4540
1416,9,★Vir4540
1416,11,★Vir4540
1416,12,★Vir4540
1417,1,★Vir4689
1417,3,★Vir4689
1417,4,★Vir4689
1417,5,★Vir4689
1417,6,★Vir4689
1417,7,★Vir4689
1417,8,★Vir4689
1417,9,★Vir4689
1417,11,★Vir4689
1417,12,★Vir4689
1418,1,★Vir5338
1418,3,★Vir5338
1418,4,★Vir5338
1418,5,★Vir5338
1418,6,★Vir5338
1418,7,★Vir5338
1418,8,★Vir5338
1418,9,★Vir5338
1418,11,★Vir5338
1418,12,★Vir5338
1419,1,★Vir4910
1419,3,★Vir4910
1419,4,★Vir4910
1419,5,★Vir4910
1419,6,★Vir4910
1419,7,★Vir4910
1419,8,★Vir4910
1419,9,★Vir4910
1419,11,★Vir4910
1419,12,★Vir4910
1420,1,★Vir5315
1420,3,★Vir5315
1420,4,★Vir5315
1420,5,★Vir5315
1420,6,★Vir5315
1420,7,★Vir5315
1420,8,★Vir5315
1420,9,★Vir5315
1420,11,★Vir5315
1420,12,★Vir5315
1421,1,★Vir5359
1421,3,★Vir5359
1421,4,★Vir5359
1421,5,★Vir5359
1421,6,★Vir5359
1421,7,★Vir5359
1421,8,★Vir5359
1421,9,★Vir5359
1421,11,★Vir5359
1421,12,★Vir5359
1422,1,★Vir5409
1422,3,★Vir5409
1422,4,★Vir5409
1422,5,★Vir5409
1422,6,★Vir5409
1422,7,★Vir5409
1422,8,★Vir5409
1422,9,★Vir5409
1422,11,★Vir5409
1422,12,★Vir5409
1423,1,★Vir5107
1423,3,★Vir5107
1423,4,★Vir5107
1423,5,★Vir5107
1423,6,★Vir5107
1423,7,★Vir5107
1423,8,★Vir5107
1423,9,★Vir5107
1423,11,★Vir5107
1423,12,★Vir5107
1424,1,★Ari617
1424,3,★Ari617
1424,4,★Ari617
1424,5,★Ari617
1424,6,★Ari617
1424,7,★Ari617
1424,8,★Ari617
1424,9,★Ari617
1424,11,★Ari617
1424,12,★Ari617
1425,1,★Ari553
1425,3,★Ari553
1425,4,★Ari553
1425,5,★Ari553
1425,6,★Ari553
1425,7,★Ari553
1425,8,★Ari553
1425,9,★Ari553
1425,11,★Ari553
1425,12,★Ari553
1426,1,★Ari546
1426,3,★Ari546
1426,4,★Ari546
1426,5,★Ari546
1426,6,★Ari546
1426,7,★Ari546
1426,8,★Ari546
1426,9,★Ari546
1426,11,★Ari546
1426,12,★Ari546
1427,1,★Ari951
1427,3,★Ari951
1427,4,★Ari951
1427,5,★Ari951
1427,6,★Ari951
1427,7,★Ari951
1427,8,★Ari951
1427,9,★Ari951
1427,11,★Ari951
1427,12,★Ari951
1428,1,★Ori1713
1428,3,★Ori1713
1428,4,★Ori1713
1428,5,★Ori1713
1428,6,★Ori1713
1428,7,★Ori1713
1428,8,★Ori1713
1428,9,★Ori1713
1428,11,★Ori1713
1428,12,★Ori1713
1429,1,★Ori2061
1429,3,★Ori2061
1429,4,★Ori2061
1429,5,★Ori2061
1429,6,★Ori2061
1429,7,★Ori2061
1429,8,★Ori2061
1429,9,★Ori2061
1429,11,★Ori2061
1429,12,★Ori2061
1430,1,★Ori1790
1430,3,★Ori1790
1430,4,★Ori1790
1430,5,★Ori1790
1430,6,★Ori1790
1430,7,★Ori1790
1430,8,★Ori1790
1430,9,★Ori1790
1430,11,★Ori1790
1430,12,★Ori1790
1431,1,★Ori1903
1431,3,★Ori1903
1431,4,★Ori1903
1431,5,★Ori1903
1431,6,★Ori1903
1431,7,★Ori1903
1431,8,★Ori1903
1431,9,★Ori1903
1431,11,★Ori1903
1431,12,★Ori1903
1432,1,★Ori1948
1432,3,★Ori1948
1432,4,★Ori1948
1432,5,★Ori1948
1432,6,★Ori1948
1432,7,★Ori1948
1432,8,★Ori1948
1432,9,★Ori1948
1432,11,★Ori1948
1432,12,★Ori1948
1433,1,★Ori2004
1433,3,★Ori2004
1433,4,★Ori2004
1433,5,★Ori2004
1433,6,★Ori2004
1433,7,★Ori2004
1433,8,★Ori2004
1433,9,★Ori2004
1433,11,★Ori2004
1433,12,★Ori2004
1434,1,★Ori1852
1434,3,★Ori1852
1434,4,★Ori1852
1434,5,★Ori1852
1434,6,★Ori1852
1434,7,★Ori1852
1434,8,★Ori1852
1434,9,★Ori1852
1434,11,★Ori1852
1434,12,★Ori1852
1435,1,★Ori1879
1435,3,★Ori1879
1435,4,★Ori1879
1435,5,★Ori1879
1435,6,★Ori1879
1435,7,★Ori1879
1435,8,★Ori1879
1435,9,★Ori1879
1435,11,★Ori1879
1435,12,★Ori1879
1436,1,★Ori1899
1436,3,★Ori1899
1436,4,★Ori1899
1436,5,★Ori1899
1436,6,★Ori1899
1436,7,★Ori1899
1436,8,★Ori1899
1436,9,★Ori1899
1436,11,★Ori1899
1436,12,★Ori1899
1437,1,★Ori1543
1437,3,★Ori1543
1437,4,★Ori1543
1437,5,★Ori1543
1437,6,★Ori1543
1437,7,★Ori1543
1437,8,★Ori1543
1437,9,★Ori1543
1437,11,★Ori1543
1437,12,★Ori1543
1438,1,★Cas21
1438,3,★Cas21
1438,4,★Cas21
1438,5,★Cas21
1438,6,★Cas21
1438,7,★Cas21
1438,8,★Cas21
1438,9,★Cas21
1438,11,★Cas21
1438,12,★Cas21
1439,1,★Cas168
1439,3,★Cas168
1439,4,★Cas168
1439,5,★Cas168
1439,6,★Cas168
1439,7,★Cas168
1439,8,★Cas168
1439,9,★Cas168
1439,11,★Cas168
1439,12,★Cas168
1440,1,★Cas403
1440,3,★Cas403
1440,4,★Cas403
1440,5,★Cas403
1440,6,★Cas403
1440,7,★Cas403
1440,8,★Cas403
1440,9,★Cas403
1440,11,★Cas403
1440,12,★Cas403
1441,1,★Cas153
1441,3,★Cas153
1441,4,★Cas153
1441,5,★Cas153
1441,6,★Cas153
1441,7,★Cas153
1441,8,★Cas153
1441,9,★Cas153
1441,11,★Cas153
1441,12,★Cas153
1442,1,★Cas542
1442,3,★Cas542
1442,4,★Cas542
1442,5,★Cas542
1442,6,★Cas542
1442,7,★Cas542
1442,8,★Cas542
1442,9,★Cas542
1442,11,★Cas542
1442,12,★Cas542
1443,1,★Cas219
1443,3,★Cas219
1443,4,★Cas219
1443,5,★Cas219
1443,6,★Cas219
1443,7,★Cas219
1443,8,★Cas219
1443,9,★Cas219
1443,11,★Cas219
1443,12,★Cas219
1444,1,★Cas265
1444,3,★Cas265
1444,4,★Cas265
1444,5,★Cas265
1444,6,★Cas265
1444,7,★Cas265
1444,8,★Cas265
1444,9,★Cas265
1444,11,★Cas265
1444,12,★Cas265
1445,1,★Cnc3572
1445,3,★Cnc3572
1445,4,★Cnc3572
1445,5,★Cnc3572
1445,6,★Cnc3572
1445,7,★Cnc3572
1445,8,★Cnc3572
1445,9,★Cnc3572
1445,11,★Cnc3572
1445,12,★Cnc3572
1446,1,★Cnc3208
1446,3,★Cnc3208
1446,4,★Cnc3208
1446,5,★Cnc3208
1446,6,★Cnc3208
1446,7,★Cnc3208
1446,8,★Cnc3208
1446,9,★Cnc3208
1446,11,★Cnc3208
1446,12,★Cnc3208
1447,1,★Cnc3461
1447,3,★Cnc3461
1447,4,★Cnc3461
1447,5,★Cnc3461
1447,6,★Cnc3461
1447,7,★Cnc3461
1447,8,★Cnc3461
1447,9,★Cnc3461
1447,11,★Cnc3461
1447,12,★Cnc3461
1448,1,★Cnc3449
1448,3,★Cnc3449
1448,4,★Cnc3449
1448,5,★Cnc3449
1448,6,★Cnc3449
1448,7,★Cnc3449
1448,8,★Cnc3449
1448,9,★Cnc3449
1448,11,★Cnc3449
1448,12,★Cnc3449
1449,1,★Cnc3429
1449,3,★Cnc3429
1449,4,★Cnc3429
1449,5,★Cnc3429
1449,6,★Cnc3429
1449,7,★Cnc3429
1449,8,★Cnc3429
1449,9,★Cnc3429
1449,11,★Cnc3429
1449,12,★Cnc3429
1450,1,★Cnc3627
1450,3,★Cnc3627
1450,4,★Cnc3627
1450,5,★Cnc3627
1450,6,★Cnc3627
1450,7,★Cnc3627
1450,8,★Cnc3627
1450,9,★Cnc3627
1450,11,★Cnc3627
1450,12,★Cnc3627
1451,1,★Cnc3268
1451,3,★Cnc3268
1451,4,★Cnc3268
1451,5,★Cnc3268
1451,6,★Cnc3268
1451,7,★Cnc3268
1451,8,★Cnc3268
1451,9,★Cnc3268
1451,11,★Cnc3268
1451,12,★Cnc3268
1452,1,★Cnc3249
1452,3,★Cnc3249
1452,4,★Cnc3249
1452,5,★Cnc3249
1452,6,★Cnc3249
1452,7,★Cnc3249
1452,8,★Cnc3249
1452,9,★Cnc3249
1452,11,★Cnc3249
1452,12,★Cnc3249
1453,1,★Com4968
1453,3,★Com4968
1453,4,★Com4968
1453,5,★Com4968
1453,6,★Com4968
1453,7,★Com4968
1453,8,★Com4968
1453,9,★Com4968
1453,11,★Com4968
1453,12,★Com4968
1454,1,★Crv4757
1454,3,★Crv4757
1454,4,★Crv4757
1454,5,★Crv4757
1454,6,★Crv4757
1454,7,★Crv4757
1454,8,★Crv4757
1454,9,★Crv4757
1454,11,★Crv4757
1454,12,★Crv4757
1455,1,★Crv4623
1455,3,★Crv4623
1455,4,★Crv4623
1455,5,★Crv4623
1455,6,★Crv4623
1455,7,★Crv4623
1455,8,★Crv4623
1455,9,★Crv4623
1455,11,★Crv4623
1455,12,★Crv4623
1456,1,★Crv4662
1456,3,★Crv4662
1456,4,★Crv4662
1456,5,★Crv4662
1456,6,★Crv4662
1456,7,★Crv4662
1456,8,★Crv4662
1456,9,★Crv4662
1456,11,★Crv4662
1456,12,★Crv4662
1457,1,★Crv4786
1457,3,★Crv4786
1457,4,★Crv4786
1457,5,★Crv4786
1457,6,★Crv4786
1457,7,★Crv4786
1457,8,★Crv4786
1457,9,★Crv4786
1457,11,★Crv4786
1457,12,★Crv4786
1458,1,★Aur1708
1458,3,★Aur1708
1458,4,★Aur1708
1458,5,★Aur1708
1458,6,★Aur1708
1458,7,★Aur1708
1458,8,★Aur1708
1458,9,★Aur1708
1458,11,★Aur1708
1458,12,★Aur1708
1459,1,★Aur2088
1459,3,★Aur2088
1459,4,★Aur2088
1459,5,★Aur2088
1459,6,★Aur2088
1459,7,★Aur2088
1459,8,★Aur2088
1459,9,★Aur2088
1459,11,★Aur2088
1459,12,★Aur2088
1460,1,★Aur1605
1460,3,★Aur1605
1460,4,★Aur1605
1460,5,★Aur1605
1460,6,★Aur1605
1460,7,★Aur1605
1460,8,★Aur1605
1460,9,★Aur1605
1460,11,★Aur1605
1460,12,★Aur1605
1461,1,★Aur2095
1461,3,★Aur2095
1461,4,★Aur2095
1461,5,★Aur2095
1461,6,★Aur2095
1461,7,★Aur2095
1461,8,★Aur2095
1461,9,★Aur2095
1461,11,★Aur2095
1461,12,★Aur2095
1462,1,★Aur1577
1462,3,★Aur1577
1462,4,★Aur1577
1462,5,★Aur1577
1462,6,★Aur1577
1462,7,★Aur1577
1462,8,★Aur1577
1462,9,★Aur1577
1462,11,★Aur1577
1462,12,★Aur1577
1463,1,★Aur1641
1463,3,★Aur1641
1463,4,★Aur1641
1463,5,★Aur1641
1463,6,★Aur1641
1463,7,★Aur1641
1463,8,★Aur1641
1463,9,★Aur1641
1463,11,★Aur1641
1463,12,★Aur1641
1464,1,★Aur1612
1464,3,★Aur1612
1464,4,★Aur1612
1464,5,★Aur1612
1464,6,★Aur1612
1464,7,★Aur1612
1464,8,★Aur1612
1464,9,★Aur1612
1464,11,★Aur1612
1464,12,★Aur1612
1465,1,★Pav7790
1465,3,★Pav7790
1465,4,★Pav7790
1465,5,★Pav7790
1465,6,★Pav7790
1465,7,★Pav7790
1465,8,★Pav7790
1465,9,★Pav7790
1465,11,★Pav7790
1465,12,★Pav7790
1466,1,★Cet911
1466,3,★Cet911
1466,4,★Cet911
1466,5,★Cet911
1466,6,★Cet911
1466,7,★Cet911
1466,8,★Cet911
1466,9,★Cet911
1466,11,★Cet911
1466,12,★Cet911
1467,1,★Cet681
1467,3,★Cet681
1467,4,★Cet681
1467,5,★Cet681
1467,6,★Cet681
1467,7,★Cet681
1467,8,★Cet681
1467,9,★Cet681
1467,11,★Cet681
1467,12,★Cet681
1468,1,★Cet188
1468,3,★Cet188
1468,4,★Cet188
1468,5,★Cet188
1468,6,★Cet188
1468,7,★Cet188
1468,8,★Cet188
1468,9,★Cet188
1468,11,★Cet188
1468,12,★Cet188
1469,1,★Cet539
1469,3,★Cet539
1469,4,★Cet539
1469,5,★Cet539
1469,6,★Cet539
1469,7,★Cet539
1469,8,★Cet539
1469,9,★Cet539
1469,11,★Cet539
1469,12,★Cet539
1470,1,★Cet804
1470,3,★Cet804
1470,4,★Cet804
1470,5,★Cet804
1470,6,★Cet804
1470,7,★Cet804
1470,8,★Cet804
1470,9,★Cet804
1470,11,★Cet804
1470,12,★Cet804
1471,1,★Cep8974
1471,3,★Cep8974
1471,4,★Cep8974
1471,5,★Cep8974
1471,6,★Cep8974
1471,7,★Cep8974
1471,8,★Cep8974
1471,9,★Cep8974
1471,11,★Cep8974
1471,12,★Cep8974
1472,1,★Cep8162
1472,3,★Cep8162
1472,4,★Cep8162
1472,5,★Cep8162
1472,6,★Cep8162
1472,7,★Cep8162
1472,8,★Cep8162
1472,9,★Cep8162
1472,11,★Cep8162
1472,12,★Cep8162
1473,1,★Cep8238
1473,3,★Cep8238
1473,4,★Cep8238
1473,5,★Cep8238
1473,6,★Cep8238
1473,7,★Cep8238
1473,8,★Cep8238
1473,9,★Cep8238
1473,11,★Cep8238
1473,12,★Cep8238
1474,1,★Cep8417
1474,3,★Cep8417
1474,4,★Cep8417
1474,5,★Cep8417
1474,6,★Cep8417
1474,7,★Cep8417
1474,8,★Cep8417
1474,9,★Cep8417
1474,11,★Cep8417
1474,12,★Cep8417
1475,1,★Cen5267
1475,3,★Cen5267
1475,4,★Cen5267
1475,5,★Cen5267
1475,6,★Cen5267
1475,7,★Cen5267
1475,8,★Cen5267
1475,9,★Cen5267
1475,11,★Cen5267
1475,12,★Cen5267
1476,1,★Cen5288
1476,3,★Cen5288
1476,4,★Cen5288
1476,5,★Cen5288
1476,6,★Cen5288
1476,7,★Cen5288
1476,8,★Cen5288
1476,9,★Cen5288
1476,11,★Cen5288
1476,12,★Cen5288
1477,1,★Cen551
1477,3,★Cen551
1477,4,★Cen551
1477,5,★Cen551
1477,6,★Cen551
1477,7,★Cen551
1477,8,★Cen551
1477,9,★Cen551
1477,11,★Cen551
1477,12,★Cen551
1478,1,★Cen5459
1478,3,★Cen5459
1478,4,★Cen5459
1478,5,★Cen5459
1478,6,★Cen5459
1478,7,★Cen5459
1478,8,★Cen5459
1478,9,★Cen5459
1478,11,★Cen5459
1478,12,★Cen5459
1479,1,★Cen5460
1479,3,★Cen5460
1479,4,★Cen5460
1479,5,★Cen5460
1479,6,★Cen5460
1479,7,★Cen5460
1479,8,★Cen5460
1479,9,★Cen5460
1479,11,★Cen5460
1479,12,★Cen5460
1480,1,★CMi2943
1480,3,★CMi2943
1480,4,★CMi2943
1480,5,★CMi2943
1480,6,★CMi2943
1480,7,★CMi2943
1480,8,★CMi2943
1480,9,★CMi2943
1480,11,★CMi2943
1480,12,★CMi2943
1481,1,★CMi2845
1481,3,★CMi2845
1481,4,★CMi2845
1481,5,★CMi2845
1481,6,★CMi2845
1481,7,★CMi2845
1481,8,★CMi2845
1481,9,★CMi2845
1481,11,★CMi2845
1481,12,★CMi2845
1482,1,★Equ8131
1482,3,★Equ8131
1482,4,★Equ8131
1482,5,★Equ8131
1482,6,★Equ8131
1482,7,★Equ8131
1482,8,★Equ8131
1482,9,★Equ8131
1482,11,★Equ8131
1482,12,★Equ8131
1483,1,★Vul7405
1483,3,★Vul7405
1483,4,★Vul7405
1483,5,★Vul7405
1483,6,★Vul7405
1483,7,★Vul7405
1483,8,★Vul7405
1483,9,★Vul7405
1483,11,★Vul7405
1483,12,★Vul7405
1484,1,★UMi424
1484,3,★UMi424
1484,4,★UMi424
1484,5,★UMi424
1484,6,★UMi424
1484,7,★UMi424
1484,8,★UMi424
1484,9,★UMi424
1484,11,★UMi424
1484,12,★UMi424
1485,1,★UMi5563
1485,3,★UMi5563
1485,4,★UMi5563
1485,5,★UMi5563
1485,6,★UMi5563
1485,7,★UMi5563
1485,8,★UMi5563
1485,9,★UMi5563
1485,11,★UMi5563
1485,12,★UMi5563
1486,1,★UMi5735
1486,3,★UMi5735
1486,4,★UMi5735
1486,5,★UMi5735
1486,6,★UMi5735
1486,7,★UMi5735
1486,8,★UMi5735
1486,9,★UMi5735
1486,11,★UMi5735
1486,12,★UMi5735
1487,1,★UMi6789
1487,3,★UMi6789
1487,4,★UMi6789
1487,5,★UMi6789
1487,6,★UMi6789
1487,7,★UMi6789
1487,8,★UMi6789
1487,9,★UMi6789
1487,11,★UMi6789
1487,12,★UMi6789
1488,1,★Crt4287
1488,3,★Crt4287
1488,4,★Crt4287
1488,5,★Crt4287
1488,6,★Crt4287
1488,7,★Crt4287
1488,8,★Crt4287
1488,9,★Crt4287
1488,11,★Crt4287
1488,12,★Crt4287
1489,1,★Lyr7001
1489,3,★Lyr7001
1489,4,★Lyr7001
1489,5,★Lyr7001
1489,6,★Lyr7001
1489,7,★Lyr7001
1489,8,★Lyr7001
1489,9,★Lyr7001
1489,11,★Lyr7001
1489,12,★Lyr7001
1490,1,★Lyr7178
1490,3,★Lyr7178
1490,4,★Lyr7178
1490,5,★Lyr7178
1490,6,★Lyr7178
1490,7,★Lyr7178
1490,8,★Lyr7178
1490,9,★Lyr7178
1490,11,★Lyr7178
1490,12,★Lyr7178
1491,1,★Lyr7106
1491,3,★Lyr7106
1491,4,★Lyr7106
1491,5,★Lyr7106
1491,6,★Lyr7106
1491,7,★Lyr7106
1491,8,★Lyr7106
1491,9,★Lyr7106
1491,11,★Lyr7106
1491,12,★Lyr7106
1492,1,★Lyr7298
1492,3,★Lyr7298
1492,4,★Lyr7298
1492,5,★Lyr7298
1492,6,★Lyr7298
1492,7,★Lyr7298
1492,8,★Lyr7298
